timestamp,marginal_profit,pnl,trades,position,actual_pnl,starfruit_price,amethyst_price
418400,50122,-127389,"(AMETHYSTS, MARKET << US, 10004, 1, 418400)
(AMETHYSTS, MARKET << US, 10004, 1, 418400)
(AMETHYSTS, MARKET << US, 10004, 1, 418400)
(AMETHYSTS, MARKET << US, 10004, 1, 418400)
(STARFRUIT, MARKET << US, 5053, 1, 418400)
(STARFRUIT, MARKET << US, 5053, 1, 418400)","{""AMETHYSTS"": 14, ""STARFRUIT"": -2}",2527,5049,10001
418800,5052,-122337,"(STARFRUIT, MARKET << US, 5052, 1, 418800)","{""AMETHYSTS"": 14, ""STARFRUIT"": -3}",2507,5052,10000
418900,215144,92807,"(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 10005, 1, 418900)
(AMETHYSTS, MARKET << US, 9998, 1, 418900)
(STARFRUIT, MARKET << US, 5046, 1, 418900)","{""AMETHYSTS"": -7, ""STARFRUIT"": -4}",2604,5049,10001
419600,-94,92713,"(AMETHYSTS, MARKET << US, 9996, 1, 419600)
(STARFRUIT, US << MARKET, 5045, 1, 419600)
(STARFRUIT, US << MARKET, 5045, 1, 419600)","{""AMETHYSTS"": -8, ""STARFRUIT"": -2}",2617,5048,10000
419700,20008,112721,"(AMETHYSTS, MARKET << US, 10004, 1, 419700)
(AMETHYSTS, MARKET << US, 10004, 1, 419700)","{""AMETHYSTS"": -10, ""STARFRUIT"": -2}",2615,5048,10001
420000,-10100,102621,"(STARFRUIT, US << MARKET, 5050, 1, 420000)
(STARFRUIT, US << MARKET, 5050, 1, 420000)","{""AMETHYSTS"": -10, ""STARFRUIT"": 0}",2611,5050,10001
420200,9890,112511,"(AMETHYSTS, MARKET << US, 9995, 1, 420200)
(AMETHYSTS, MARKET << US, 9995, 1, 420200)
(STARFRUIT, US << MARKET, 5050, 1, 420200)
(STARFRUIT, US << MARKET, 5050, 1, 420200)","{""AMETHYSTS"": -12, ""STARFRUIT"": 2}",2613,5051,10000
420300,70028,182539,"(AMETHYSTS, US << MARKET, 10004, 1, 420300)
(AMETHYSTS, MARKET << US, 10004, 1, 420300)
(AMETHYSTS, MARKET << US, 10004, 1, 420300)
(AMETHYSTS, MARKET << US, 10004, 1, 420300)
(AMETHYSTS, MARKET << US, 10004, 1, 420300)
(AMETHYSTS, MARKET << US, 10004, 1, 420300)
(AMETHYSTS, MARKET << US, 10004, 1, 420300)
(AMETHYSTS, MARKET << US, 10004, 1, 420300)
(AMETHYSTS, MARKET << US, 10004, 1, 420300)","{""AMETHYSTS"": -19, ""STARFRUIT"": 2}",2633,5047,10000
420400,-10100,172439,"(STARFRUIT, US << MARKET, 5050, 1, 420400)
(STARFRUIT, US << MARKET, 5050, 1, 420400)","{""AMETHYSTS"": -19, ""STARFRUIT"": 4}",2643,5051,10000
420800,-19996,152443,"(AMETHYSTS, US << MARKET, 9998, 1, 420800)
(AMETHYSTS, US << MARKET, 9998, 1, 420800)","{""AMETHYSTS"": -17, ""STARFRUIT"": 4}",2613,5051,10002
421400,30084,182527,"(AMETHYSTS, MARKET << US, 9996, 1, 421400)
(AMETHYSTS, MARKET << US, 9996, 1, 421400)
(STARFRUIT, MARKET << US, 5046, 1, 421400)
(STARFRUIT, MARKET << US, 5046, 1, 421400)","{""AMETHYSTS"": -19, ""STARFRUIT"": 2}",2625,5049,10000
422200,-40008,142519,"(AMETHYSTS, US << MARKET, 10002, 1, 422200)
(AMETHYSTS, US << MARKET, 10002, 1, 422200)
(AMETHYSTS, US << MARKET, 10002, 1, 422200)
(AMETHYSTS, US << MARKET, 10002, 1, 422200)","{""AMETHYSTS"": -15, ""STARFRUIT"": 2}",2570,5048,10003
422300,-10090,132429,"(STARFRUIT, US << MARKET, 5045, 1, 422300)
(STARFRUIT, US << MARKET, 5045, 1, 422300)","{""AMETHYSTS"": -15, ""STARFRUIT"": 4}",2621,5048,10000
422600,15147,147576,"(STARFRUIT, MARKET << US, 5049, 1, 422600)
(STARFRUIT, MARKET << US, 5049, 1, 422600)
(STARFRUIT, MARKET << US, 5049, 1, 422600)","{""AMETHYSTS"": -15, ""STARFRUIT"": 1}",2625,5049,10000
422700,-10098,137478,"(STARFRUIT, US << MARKET, 5049, 1, 422700)
(STARFRUIT, US << MARKET, 5049, 1, 422700)","{""AMETHYSTS"": -15, ""STARFRUIT"": 3}",2613,5050,10001
423300,30202,167680,"(AMETHYSTS, MARKET << US, 9998, 1, 423300)
(STARFRUIT, MARKET << US, 5051, 1, 423300)
(STARFRUIT, MARKET << US, 5051, 1, 423300)
(STARFRUIT, MARKET << US, 5051, 1, 423300)
(STARFRUIT, MARKET << US, 5051, 1, 423300)","{""AMETHYSTS"": -16, ""STARFRUIT"": -1}",2681,5047,9997
423400,-19996,147684,"(AMETHYSTS, US << MARKET, 9998, 1, 423400)
(AMETHYSTS, US << MARKET, 9998, 1, 423400)","{""AMETHYSTS"": -14, ""STARFRUIT"": -1}",2636,5048,10000
423700,-10092,137592,"(STARFRUIT, US << MARKET, 5046, 1, 423700)
(STARFRUIT, US << MARKET, 5046, 1, 423700)","{""AMETHYSTS"": -14, ""STARFRUIT"": 1}",2637,5045,10000
424800,-119940,17652,"(AMETHYSTS, US << MARKET, 9995, 1, 424800)
(AMETHYSTS, US << MARKET, 9995, 1, 424800)
(AMETHYSTS, US << MARKET, 9995, 1, 424800)
(AMETHYSTS, US << MARKET, 9995, 1, 424800)
(AMETHYSTS, US << MARKET, 9995, 1, 424800)
(AMETHYSTS, US << MARKET, 9995, 1, 424800)
(AMETHYSTS, US << MARKET, 9995, 1, 424800)
(AMETHYSTS, US << MARKET, 9995, 1, 424800)
(AMETHYSTS, US << MARKET, 9995, 1, 424800)
(AMETHYSTS, US << MARKET, 9995, 1, 424800)
(AMETHYSTS, US << MARKET, 9995, 1, 424800)
(AMETHYSTS, US << MARKET, 9995, 1, 424800)","{""AMETHYSTS"": -2, ""STARFRUIT"": 1}",2701,5049,10000
425100,5051,22703,"(STARFRUIT, MARKET << US, 5051, 1, 425100)","{""AMETHYSTS"": -2, ""STARFRUIT"": 0}",2703,5047,10000
425300,-39992,-17289,"(AMETHYSTS, US << MARKET, 9998, 1, 425300)
(AMETHYSTS, US << MARKET, 9998, 1, 425300)
(AMETHYSTS, US << MARKET, 9998, 1, 425300)
(AMETHYSTS, US << MARKET, 9998, 1, 425300)","{""AMETHYSTS"": 2, ""STARFRUIT"": 0}",2705,5047,9997
425500,-10100,-27389,"(STARFRUIT, US << MARKET, 5050, 1, 425500)
(STARFRUIT, US << MARKET, 5050, 1, 425500)","{""AMETHYSTS"": 2, ""STARFRUIT"": 2}",2711,5050,10000
425700,5044,-22345,"(STARFRUIT, MARKET << US, 5044, 1, 425700)","{""AMETHYSTS"": 2, ""STARFRUIT"": 1}",2703,5046,10001
425800,-4971,-27316,"(AMETHYSTS, US << MARKET, 10000, 1, 425800)
(AMETHYSTS, US << MARKET, 10000, 1, 425800)
(AMETHYSTS, US << MARKET, 10000, 1, 425800)
(AMETHYSTS, US << MARKET, 10000, 1, 425800)
(AMETHYSTS, MARKET << US, 10000, 1, 425800)
(AMETHYSTS, MARKET << US, 9998, 1, 425800)
(AMETHYSTS, MARKET << US, 9998, 1, 425800)
(STARFRUIT, US << MARKET, 5051, 1, 425800)
(STARFRUIT, US << MARKET, 5051, 1, 425800)
(STARFRUIT, MARKET << US, 5045, 1, 425800)
(STARFRUIT, MARKET << US, 5045, 1, 425800)
(STARFRUIT, MARKET << US, 5045, 1, 425800)","{""AMETHYSTS"": 3, ""STARFRUIT"": 0}",2690,5049,10002
425900,49990,22674,"(AMETHYSTS, MARKET << US, 9998, 1, 425900)
(AMETHYSTS, MARKET << US, 9998, 1, 425900)
(AMETHYSTS, MARKET << US, 9998, 1, 425900)
(AMETHYSTS, MARKET << US, 9998, 1, 425900)
(AMETHYSTS, MARKET << US, 9998, 1, 425900)","{""AMETHYSTS"": -2, ""STARFRUIT"": 0}",2680,5047,9997
426500,-10098,12576,"(STARFRUIT, US << MARKET, 5049, 1, 426500)
(STARFRUIT, US << MARKET, 5049, 1, 426500)","{""AMETHYSTS"": -2, ""STARFRUIT"": 2}",2674,5049,10000
426600,99980,112556,"(AMETHYSTS, MARKET << US, 9998, 1, 426600)
(AMETHYSTS, MARKET << US, 9998, 1, 426600)
(AMETHYSTS, MARKET << US, 9998, 1, 426600)
(AMETHYSTS, MARKET << US, 9998, 1, 426600)
(AMETHYSTS, MARKET << US, 9998, 1, 426600)
(AMETHYSTS, MARKET << US, 9998, 1, 426600)
(AMETHYSTS, MARKET << US, 9998, 1, 426600)
(AMETHYSTS, MARKET << US, 9998, 1, 426600)
(AMETHYSTS, MARKET << US, 9998, 1, 426600)
(AMETHYSTS, MARKET << US, 9998, 1, 426600)","{""AMETHYSTS"": -12, ""STARFRUIT"": 2}",2636,5046,10001
426800,5048,117604,"(STARFRUIT, MARKET << US, 5048, 1, 426800)","{""AMETHYSTS"": -12, ""STARFRUIT"": 1}",2653,5049,10000
427100,-10098,107506,"(STARFRUIT, US << MARKET, 5049, 1, 427100)
(STARFRUIT, US << MARKET, 5049, 1, 427100)","{""AMETHYSTS"": -12, ""STARFRUIT"": 3}",2641,5049,10001
427500,-80016,27490,"(AMETHYSTS, US << MARKET, 10002, 1, 427500)
(AMETHYSTS, US << MARKET, 10002, 1, 427500)
(AMETHYSTS, US << MARKET, 10002, 1, 427500)
(AMETHYSTS, US << MARKET, 10002, 1, 427500)
(AMETHYSTS, US << MARKET, 10002, 1, 427500)
(AMETHYSTS, US << MARKET, 10002, 1, 427500)
(AMETHYSTS, US << MARKET, 10002, 1, 427500)
(AMETHYSTS, US << MARKET, 10002, 1, 427500)","{""AMETHYSTS"": -4, ""STARFRUIT"": 3}",2635,5047,9999
427800,-10088,17402,"(STARFRUIT, US << MARKET, 5044, 1, 427800)
(STARFRUIT, US << MARKET, 5044, 1, 427800)","{""AMETHYSTS"": -4, ""STARFRUIT"": 5}",2632,5046,10000
428000,25220,42622,"(STARFRUIT, MARKET << US, 5044, 1, 428000)
(STARFRUIT, MARKET << US, 5044, 1, 428000)
(STARFRUIT, MARKET << US, 5044, 1, 428000)
(STARFRUIT, MARKET << US, 5044, 1, 428000)
(STARFRUIT, MARKET << US, 5044, 1, 428000)","{""AMETHYSTS"": -4, ""STARFRUIT"": 0}",2618,5047,10001
428200,-10002,32620,"(AMETHYSTS, US << MARKET, 10002, 1, 428200)","{""AMETHYSTS"": -3, ""STARFRUIT"": 0}",2623,5047,9999
428300,9906,42526,"(AMETHYSTS, MARKET << US, 9998, 1, 428300)
(AMETHYSTS, MARKET << US, 9998, 1, 428300)
(STARFRUIT, US << MARKET, 5045, 1, 428300)
(STARFRUIT, US << MARKET, 5045, 1, 428300)","{""AMETHYSTS"": -5, ""STARFRUIT"": 2}",2637,5048,9997
428900,-10090,32436,"(STARFRUIT, US << MARKET, 5045, 1, 428900)
(STARFRUIT, US << MARKET, 5045, 1, 428900)","{""AMETHYSTS"": -5, ""STARFRUIT"": 4}",2628,5048,10000
429000,20008,52444,"(AMETHYSTS, MARKET << US, 10004, 1, 429000)
(AMETHYSTS, MARKET << US, 10004, 1, 429000)","{""AMETHYSTS"": -7, ""STARFRUIT"": 4}",2636,5048,10000
429100,-29894,22550,"(AMETHYSTS, US << MARKET, 9996, 1, 429100)
(AMETHYSTS, US << MARKET, 9996, 1, 429100)
(AMETHYSTS, US << MARKET, 9996, 1, 429100)
(AMETHYSTS, US << MARKET, 9996, 1, 429100)
(STARFRUIT, MARKET << US, 5045, 1, 429100)
(STARFRUIT, MARKET << US, 5045, 1, 429100)","{""AMETHYSTS"": -3, ""STARFRUIT"": 2}",2644,5047,10000
429600,-30092,-7542,"(AMETHYSTS, US << MARKET, 9996, 1, 429600)
(AMETHYSTS, US << MARKET, 9996, 1, 429600)
(STARFRUIT, US << MARKET, 5050, 1, 429600)
(STARFRUIT, US << MARKET, 5050, 1, 429600)","{""AMETHYSTS"": -1, ""STARFRUIT"": 4}",2662,5051,10000
429800,-10092,-17634,"(STARFRUIT, US << MARKET, 5046, 1, 429800)
(STARFRUIT, US << MARKET, 5046, 1, 429800)","{""AMETHYSTS"": -1, ""STARFRUIT"": 6}",2654,5048,10000
429900,15042,-2592,"(AMETHYSTS, MARKET << US, 9996, 1, 429900)
(STARFRUIT, MARKET << US, 5046, 1, 429900)","{""AMETHYSTS"": -2, ""STARFRUIT"": 5}",2653,5049,10000
430000,20188,17596,"(STARFRUIT, MARKET << US, 5047, 1, 430000)
(STARFRUIT, MARKET << US, 5047, 1, 430000)
(STARFRUIT, MARKET << US, 5047, 1, 430000)
(STARFRUIT, MARKET << US, 5047, 1, 430000)","{""AMETHYSTS"": -2, ""STARFRUIT"": 1}",2646,5050,10000
430200,-19996,-2400,"(AMETHYSTS, US << MARKET, 9998, 1, 430200)
(AMETHYSTS, US << MARKET, 9998, 1, 430200)","{""AMETHYSTS"": 0, ""STARFRUIT"": 1}",2649,5049,9997
430400,80016,77616,"(AMETHYSTS, MARKET << US, 10002, 1, 430400)
(AMETHYSTS, MARKET << US, 10002, 1, 430400)
(AMETHYSTS, MARKET << US, 10002, 1, 430400)
(AMETHYSTS, MARKET << US, 10002, 1, 430400)
(AMETHYSTS, MARKET << US, 10002, 1, 430400)
(AMETHYSTS, MARKET << US, 10002, 1, 430400)
(AMETHYSTS, MARKET << US, 10002, 1, 430400)
(AMETHYSTS, MARKET << US, 10002, 1, 430400)","{""AMETHYSTS"": -8, ""STARFRUIT"": 1}",2689,5049,9997
431100,-10094,67522,"(STARFRUIT, US << MARKET, 5047, 1, 431100)
(STARFRUIT, US << MARKET, 5047, 1, 431100)","{""AMETHYSTS"": -8, ""STARFRUIT"": 3}",2672,5050,10000
431400,5051,72573,"(STARFRUIT, MARKET << US, 5051, 1, 431400)","{""AMETHYSTS"": -8, ""STARFRUIT"": 2}",2677,5052,10000
431500,-25255,47318,"(STARFRUIT, US << MARKET, 5051, 1, 431500)
(STARFRUIT, US << MARKET, 5051, 1, 431500)
(STARFRUIT, US << MARKET, 5051, 1, 431500)
(STARFRUIT, US << MARKET, 5051, 1, 431500)
(STARFRUIT, US << MARKET, 5051, 1, 431500)","{""AMETHYSTS"": -8, ""STARFRUIT"": 7}",2706,5052,9997
431900,-10002,37316,"(AMETHYSTS, US << MARKET, 10002, 1, 431900)","{""AMETHYSTS"": -7, ""STARFRUIT"": 7}",2645,5050,10003
433000,-5055,32261,"(STARFRUIT, US << MARKET, 5055, 1, 433000)","{""AMETHYSTS"": -7, ""STARFRUIT"": 8}",2701,5055,10000
433100,-15057,17204,"(AMETHYSTS, US << MARKET, 10002, 1, 433100)
(STARFRUIT, US << MARKET, 5055, 1, 433100)","{""AMETHYSTS"": -6, ""STARFRUIT"": 9}",2681,5055,10003
433500,-29884,-12680,"(AMETHYSTS, US << MARKET, 9996, 1, 433500)
(AMETHYSTS, US << MARKET, 9996, 1, 433500)
(AMETHYSTS, US << MARKET, 9996, 1, 433500)
(AMETHYSTS, US << MARKET, 9996, 1, 433500)
(STARFRUIT, MARKET << US, 5050, 1, 433500)
(STARFRUIT, MARKET << US, 5050, 1, 433500)","{""AMETHYSTS"": -2, ""STARFRUIT"": 7}",2691,5053,10000
433800,20004,7324,"(AMETHYSTS, MARKET << US, 10002, 1, 433800)
(AMETHYSTS, MARKET << US, 10002, 1, 433800)","{""AMETHYSTS"": -4, ""STARFRUIT"": 7}",2683,5053,10003
434500,20004,27328,"(AMETHYSTS, MARKET << US, 10004, 1, 434500)
(AMETHYSTS, MARKET << US, 10004, 1, 434500)
(STARFRUIT, US << MARKET, 5053, 1, 434500)
(STARFRUIT, MARKET << US, 5049, 1, 434500)","{""AMETHYSTS"": -6, ""STARFRUIT"": 7}",2685,5051,10000
434600,-89982,-62654,"(AMETHYSTS, US << MARKET, 9998, 1, 434600)
(AMETHYSTS, US << MARKET, 9998, 1, 434600)
(AMETHYSTS, US << MARKET, 9998, 1, 434600)
(AMETHYSTS, US << MARKET, 9998, 1, 434600)
(AMETHYSTS, US << MARKET, 9998, 1, 434600)
(AMETHYSTS, US << MARKET, 9998, 1, 434600)
(AMETHYSTS, US << MARKET, 9998, 1, 434600)
(AMETHYSTS, US << MARKET, 9998, 1, 434600)
(AMETHYSTS, US << MARKET, 9998, 1, 434600)
(AMETHYSTS, US << MARKET, 9998, 1, 434600)
(AMETHYSTS, US << MARKET, 9998, 1, 434600)
(AMETHYSTS, US << MARKET, 9998, 1, 434600)
(AMETHYSTS, MARKET << US, 9998, 1, 434600)
(AMETHYSTS, MARKET << US, 9998, 1, 434600)
(AMETHYSTS, MARKET << US, 9998, 1, 434600)","{""AMETHYSTS"": 3, ""STARFRUIT"": 7}",2694,5051,9997
434900,4947,-57707,"(AMETHYSTS, MARKET << US, 9996, 1, 434900)
(STARFRUIT, US << MARKET, 5049, 1, 434900)","{""AMETHYSTS"": 2, ""STARFRUIT"": 8}",2709,5052,10000
435000,-19996,-77703,"(AMETHYSTS, US << MARKET, 9998, 1, 435000)
(AMETHYSTS, US << MARKET, 9998, 1, 435000)","{""AMETHYSTS"": 4, ""STARFRUIT"": 8}",2717,5052,10001
435600,-5049,-82752,"(STARFRUIT, US << MARKET, 5049, 1, 435600)","{""AMETHYSTS"": 4, ""STARFRUIT"": 9}",2708,5052,9998
435700,-14947,-97699,"(AMETHYSTS, US << MARKET, 10000, 1, 435700)
(AMETHYSTS, US << MARKET, 10000, 1, 435700)
(STARFRUIT, US << MARKET, 5049, 1, 435700)
(STARFRUIT, MARKET << US, 5051, 1, 435700)
(STARFRUIT, MARKET << US, 5051, 1, 435700)","{""AMETHYSTS"": 6, ""STARFRUIT"": 8}",2731,5053,10001
436400,5053,-92646,"(STARFRUIT, MARKET << US, 5053, 1, 436400)","{""AMETHYSTS"": 6, ""STARFRUIT"": 7}",2704,5050,10000
436500,-10002,-102648,"(AMETHYSTS, US << MARKET, 10002, 1, 436500)","{""AMETHYSTS"": 7, ""STARFRUIT"": 7}",2737,5052,10003
436900,-4954,-107602,"(AMETHYSTS, US << MARKET, 10002, 1, 436900)
(STARFRUIT, MARKET << US, 5048, 1, 436900)","{""AMETHYSTS"": 8, ""STARFRUIT"": 6}",2722,5050,10003
437000,25280,-82322,"(STARFRUIT, MARKET << US, 5056, 1, 437000)
(STARFRUIT, MARKET << US, 5056, 1, 437000)
(STARFRUIT, MARKET << US, 5056, 1, 437000)
(STARFRUIT, MARKET << US, 5056, 1, 437000)
(STARFRUIT, MARKET << US, 5056, 1, 437000)","{""AMETHYSTS"": 8, ""STARFRUIT"": 1}",2738,5052,10001
437300,15050,-67272,"(AMETHYSTS, MARKET << US, 9996, 1, 437300)
(STARFRUIT, MARKET << US, 5054, 1, 437300)","{""AMETHYSTS"": 7, ""STARFRUIT"": 0}",2707,5054,9997
437500,30288,-36984,"(STARFRUIT, MARKET << US, 5048, 1, 437500)
(STARFRUIT, MARKET << US, 5048, 1, 437500)
(STARFRUIT, MARKET << US, 5048, 1, 437500)
(STARFRUIT, MARKET << US, 5048, 1, 437500)
(STARFRUIT, MARKET << US, 5048, 1, 437500)
(STARFRUIT, MARKET << US, 5048, 1, 437500)","{""AMETHYSTS"": 7, ""STARFRUIT"": -6}",2710,5051,10000
437800,-40408,-77392,"(STARFRUIT, US << MARKET, 5051, 1, 437800)
(STARFRUIT, US << MARKET, 5051, 1, 437800)
(STARFRUIT, US << MARKET, 5051, 1, 437800)
(STARFRUIT, US << MARKET, 5051, 1, 437800)
(STARFRUIT, US << MARKET, 5051, 1, 437800)
(STARFRUIT, US << MARKET, 5051, 1, 437800)
(STARFRUIT, US << MARKET, 5051, 1, 437800)
(STARFRUIT, US << MARKET, 5051, 1, 437800)","{""AMETHYSTS"": 7, ""STARFRUIT"": 2}",2685,5049,9997
438000,-10098,-87490,"(STARFRUIT, US << MARKET, 5049, 1, 438000)
(STARFRUIT, US << MARKET, 5049, 1, 438000)","{""AMETHYSTS"": 7, ""STARFRUIT"": 4}",2695,5048,9999
438600,-35146,-122636,"(AMETHYSTS, US << MARKET, 9998, 1, 438600)
(AMETHYSTS, US << MARKET, 9998, 1, 438600)
(STARFRUIT, US << MARKET, 5050, 1, 438600)
(STARFRUIT, US << MARKET, 5050, 1, 438600)
(STARFRUIT, US << MARKET, 5050, 1, 438600)
(STARFRUIT, US << MARKET, 5050, 1, 438600)
(STARFRUIT, MARKET << US, 5050, 1, 438600)","{""AMETHYSTS"": 9, ""STARFRUIT"": 7}",2699,5053,9996
438700,-4952,-127588,"(AMETHYSTS, US << MARKET, 10002, 1, 438700)
(STARFRUIT, MARKET << US, 5050, 1, 438700)","{""AMETHYSTS"": 10, ""STARFRUIT"": 6}",2760,5053,10003
438800,-14946,-142534,"(AMETHYSTS, US << MARKET, 9998, 1, 438800)
(AMETHYSTS, US << MARKET, 9998, 1, 438800)
(STARFRUIT, MARKET << US, 5050, 1, 438800)","{""AMETHYSTS"": 12, ""STARFRUIT"": 5}",2690,5052,9997
439000,10100,-132434,"(STARFRUIT, MARKET << US, 5050, 1, 439000)
(STARFRUIT, MARKET << US, 5050, 1, 439000)","{""AMETHYSTS"": 12, ""STARFRUIT"": 3}",2725,5053,10000
439100,10102,-122332,"(STARFRUIT, MARKET << US, 5051, 1, 439100)
(STARFRUIT, MARKET << US, 5051, 1, 439100)","{""AMETHYSTS"": 12, ""STARFRUIT"": 1}",2722,5054,10000
439300,-40232,-162564,"(AMETHYSTS, US << MARKET, 10004, 1, 439300)
(AMETHYSTS, US << MARKET, 10004, 1, 439300)
(STARFRUIT, US << MARKET, 5056, 1, 439300)
(STARFRUIT, US << MARKET, 5056, 1, 439300)
(STARFRUIT, US << MARKET, 5056, 1, 439300)
(STARFRUIT, US << MARKET, 5056, 1, 439300)","{""AMETHYSTS"": 14, ""STARFRUIT"": 5}",2706,5054,10000
439500,19996,-142568,"(AMETHYSTS, MARKET << US, 9998, 1, 439500)
(AMETHYSTS, MARKET << US, 9998, 1, 439500)","{""AMETHYSTS"": 12, ""STARFRUIT"": 5}",2654,5054,9996
439600,9892,-132676,"(AMETHYSTS, MARKET << US, 10002, 1, 439600)
(AMETHYSTS, MARKET << US, 10002, 1, 439600)
(STARFRUIT, US << MARKET, 5056, 1, 439600)
(STARFRUIT, US << MARKET, 5056, 1, 439600)
(STARFRUIT, US << MARKET, 5056, 1, 439600)
(STARFRUIT, US << MARKET, 5056, 1, 439600)
(STARFRUIT, MARKET << US, 5056, 1, 439600)
(STARFRUIT, MARKET << US, 5056, 1, 439600)","{""AMETHYSTS"": 10, ""STARFRUIT"": 7}",2675,5053,9998
439700,-10002,-142678,"(AMETHYSTS, US << MARKET, 10002, 1, 439700)","{""AMETHYSTS"": 11, ""STARFRUIT"": 7}",2733,5054,10003
439800,-5051,-147729,"(STARFRUIT, US << MARKET, 5051, 1, 439800)","{""AMETHYSTS"": 11, ""STARFRUIT"": 8}",2703,5054,10000
440000,9888,-137841,"(AMETHYSTS, MARKET << US, 10002, 1, 440000)
(AMETHYSTS, MARKET << US, 10002, 1, 440000)
(STARFRUIT, US << MARKET, 5058, 1, 440000)
(STARFRUIT, US << MARKET, 5058, 1, 440000)","{""AMETHYSTS"": 9, ""STARFRUIT"": 10}",2720,5057,9999
440100,80016,-57825,"(AMETHYSTS, MARKET << US, 10002, 1, 440100)
(AMETHYSTS, MARKET << US, 10002, 1, 440100)
(AMETHYSTS, MARKET << US, 10002, 1, 440100)
(AMETHYSTS, MARKET << US, 10002, 1, 440100)
(AMETHYSTS, MARKET << US, 10002, 1, 440100)
(AMETHYSTS, MARKET << US, 10002, 1, 440100)
(AMETHYSTS, MARKET << US, 10002, 1, 440100)
(AMETHYSTS, MARKET << US, 10002, 1, 440100)","{""AMETHYSTS"": 1, ""STARFRUIT"": 10}",2728,5055,10003
441200,5050,-52775,"(STARFRUIT, MARKET << US, 5050, 1, 441200)","{""AMETHYSTS"": 1, ""STARFRUIT"": 9}",2666,5049,10000
441300,-20004,-72779,"(AMETHYSTS, US << MARKET, 10002, 1, 441300)
(AMETHYSTS, US << MARKET, 10002, 1, 441300)","{""AMETHYSTS"": 3, ""STARFRUIT"": 9}",2707,5053,10003
441400,-5055,-77834,"(STARFRUIT, US << MARKET, 5055, 1, 441400)","{""AMETHYSTS"": 3, ""STARFRUIT"": 10}",2686,5052,10000
441700,-25052,-102886,"(AMETHYSTS, US << MARKET, 9998, 1, 441700)
(AMETHYSTS, US << MARKET, 9998, 1, 441700)
(STARFRUIT, US << MARKET, 5055, 1, 441700)
(STARFRUIT, US << MARKET, 5055, 1, 441700)
(STARFRUIT, MARKET << US, 5054, 1, 441700)","{""AMETHYSTS"": 5, ""STARFRUIT"": 11}",2688,5054,9996
442200,20004,-82882,"(AMETHYSTS, MARKET << US, 10002, 1, 442200)
(AMETHYSTS, MARKET << US, 10002, 1, 442200)","{""AMETHYSTS"": 3, ""STARFRUIT"": 11}",2688,5051,10003
442400,-25058,-107940,"(AMETHYSTS, US << MARKET, 10002, 1, 442400)
(AMETHYSTS, US << MARKET, 10002, 1, 442400)
(STARFRUIT, US << MARKET, 5054, 1, 442400)","{""AMETHYSTS"": 5, ""STARFRUIT"": 12}",2703,5054,9999
442600,35343,-72597,"(STARFRUIT, MARKET << US, 5049, 1, 442600)
(STARFRUIT, MARKET << US, 5049, 1, 442600)
(STARFRUIT, MARKET << US, 5049, 1, 442600)
(STARFRUIT, MARKET << US, 5049, 1, 442600)
(STARFRUIT, MARKET << US, 5049, 1, 442600)
(STARFRUIT, MARKET << US, 5049, 1, 442600)
(STARFRUIT, MARKET << US, 5049, 1, 442600)","{""AMETHYSTS"": 5, ""STARFRUIT"": 5}",2663,5052,10000
443100,15233,-57364,"(AMETHYSTS, US << MARKET, 10002, 1, 443100)
(STARFRUIT, MARKET << US, 5047, 1, 443100)
(STARFRUIT, MARKET << US, 5047, 1, 443100)
(STARFRUIT, MARKET << US, 5047, 1, 443100)
(STARFRUIT, MARKET << US, 5047, 1, 443100)
(STARFRUIT, MARKET << US, 5047, 1, 443100)","{""AMETHYSTS"": 6, ""STARFRUIT"": 0}",2630,5050,9999
443300,5048,-52316,"(STARFRUIT, MARKET << US, 5048, 1, 443300)","{""AMETHYSTS"": 6, ""STARFRUIT"": -1}",2637,5047,10000
444000,20204,-32112,"(STARFRUIT, MARKET << US, 5051, 1, 444000)
(STARFRUIT, MARKET << US, 5051, 1, 444000)
(STARFRUIT, MARKET << US, 5051, 1, 444000)
(STARFRUIT, MARKET << US, 5051, 1, 444000)","{""AMETHYSTS"": 6, ""STARFRUIT"": -5}",2633,5051,10000
